-0.412848	7.15249e-07	
-0.411864	6.84521e-07	
-0.410881	6.52507e-07	
0.420548	-7.28856e-08	
0.422945	-1.02156e-07	
0.425342	-1.27994e-07	
-0.571665	-1.0405e-06	
-0.570389	-1.01415e-06	
-0.569112	-1.02199e-06	
0.154874	-3.6692e-06	
0.15557	-3.66923e-06	
0.156266	-3.66913e-06	
0.368695	7.94611e-07	
0.368818	7.91334e-07	
0.36894	7.88074e-07	
-0.25072	4.13459e-07	
-0.250325	4.74607e-07	
-0.24993	5.68681e-07	
0.0366434	-1.57227e-07	
0.0370499	-2.32527e-07	
0.0374564	-3.16013e-07	
-0.445594	1.83958e-06	
-0.445435	1.83403e-06	
-0.445276	1.82794e-06	
0.516043	-1.03264e-06	
0.519299	-1.00805e-06	
0.522555	-9.71194e-07	
0.502332	-8.87738e-07	
0.505631	-9.57497e-07	
0.508929	-1.00618e-06	
-0.531336	-1.01669e-06	
-0.531026	-1.01637e-06	
-0.530715	-1.01652e-06	
-0.018617	3.79094e-08	
-0.0179858	4.10746e-08	
-0.0173546	4.49236e-08	
0.163039	-3.66957e-06	
0.163471	-3.66954e-06	
0.163903	-3.66955e-06	
-0.194512	4.52982e-07	
-0.193757	3.28531e-07	
-0.193002	2.42357e-07	
-0.475996	3.48684e-06	
-0.475287	3.41707e-06	
-0.474577	3.339e-06	
0.0265594	3.27677e-07	
0.0275717	3.34426e-07	
0.0285841	3.34256e-07	
-0.0406107	-1.4329e-06	
-0.0401584	-1.20573e-06	
-0.0397061	-8.87834e-07	
0.528689	-8.73301e-07	
0.531743	-8.08331e-07	
0.534797	-7.38283e-07	
0.257816	1.74991e-06	
0.258047	1.74988e-06	
0.258279	1.74988e-06	
-0.289934	3.57466e-07	
-0.289329	3.57774e-07	
-0.288723	3.57477e-07	
-0.171029	5.86531e-08	
-0.169987	2.60336e-08	
-0.168945	-1.62196e-08	
0.191914	-3.66932e-06	
0.192319	-3.66934e-06	
0.192724	-3.66929e-06	
-0.553259	-1.01681e-06	
-0.553003	-1.0168e-06	
-0.552747	-1.01681e-06	
-0.554404	-1.01681e-06	
-0.554116	-1.0168e-06	
-0.553828	-1.01681e-06	
-0.000386394	3.24512e-08	
0.000338816	2.98533e-08	
0.00106403	2.91655e-08	
0.241543	1.75005e-06	
0.24214	1.75002e-06	
0.242737	1.74998e-06	
0.508929	-1.00618e-06	
0.512486	-1.03183e-06	
0.516043	-1.03264e-06	
0.321364	1.52232e-06	
0.321599	1.51473e-06	
0.321835	1.50743e-06	
-0.1322	5.3283e-07	
-0.132085	5.57117e-07	
-0.131969	5.827e-07	
0.233046	1.74586e-06	
0.233272	1.74635e-06	
0.233498	1.74697e-06	
-0.342084	-1.50504e-06	
-0.341604	-1.50505e-06	
-0.341125	-1.50504e-06	
-0.107272	7.48659e-07	
-0.106803	7.48581e-07	
-0.106333	7.48548e-07	
0.376151	5.89449e-07	
0.376272	5.85931e-07	
0.376392	5.82413e-07	
0.196174	-3.66911e-06	
0.197208	-3.66904e-06	
0.198242	-3.66909e-06	
-0.154643	-3.7046e-07	
-0.153972	-3.71319e-07	
-0.153302	-3.72078e-07	
-0.173121	8.94084e-08	
-0.172075	7.54887e-08	
-0.171029	5.86531e-08	
-0.400426	2.71575e-07	
-0.398779	2.07616e-07	
-0.397131	1.46132e-07	
-0.556357	-1.01682e-06	
-0.555998	-1.0168e-06	
-0.55564	-1.01681e-06	
-0.557264	-1.01682e-06	
-0.55681	-1.0168e-06	
-0.556357	-1.01682e-06	
-0.560112	-1.01683e-06	
-0.559645	-1.01681e-06	
-0.559177	-1.01682e-06	
-0.0649804	-5.18965e-10	
-0.0636598	-1.94966e-09	
-0.0623391	8.52872e-09	
0.126795	3.54783e-07	
0.127443	3.55227e-07	
0.128091	3.55973e-07	
-0.402873	3.68202e-07	
-0.401649	3.18775e-07	
-0.400426	2.71575e-07	
0.239331	1.7499e-06	
0.239839	1.74985e-06	
0.240347	1.74996e-06	
-0.255962	3.66838e-07	
-0.255348	3.6339e-07	
-0.254733	3.67733e-07	
-0.569112	-1.02199e-06	
-0.567994	-1.01557e-06	
-0.566876	-1.01876e-06	
-0.228463	1.63558e-06	
-0.228246	1.63557e-06	
-0.22803	1.63558e-06	
-0.381053	-6.40099e-07	
-0.380606	-6.76198e-07	
-0.380158	-7.19345e-07	
-0.478359	3.61265e-06	
-0.477801	3.59989e-06	
-0.477244	3.57533e-06	
-0.52922	-1.01626e-06	
-0.528865	-1.0161e-06	
-0.528511	-1.01627e-06	
-0.447963	1.9197e-06	
-0.447569	1.90745e-06	
-0.447174	1.89449e-06	
-0.100254	7.49259e-07	
-0.099628	7.49216e-07	
-0.0990022	7.4945e-07	
-0.347359	-1.50504e-06	
-0.34666	-1.50504e-06	
-0.34596	-1.50504e-06	
0.045451	-3.42518e-06	
0.0457441	-3.27216e-06	
0.0460372	-3.05235e-06	
-0.291909	3.56369e-07	
-0.291402	3.57323e-07	
-0.290895	3.58079e-07	
0.292789	3.04592e-06	
0.293011	3.0637e-06	
0.293232	3.08086e-06	
-0.298088	3.48524e-07	
-0.297593	3.52778e-07	
-0.297098	3.52881e-07	
0.093263	3.54419e-07	
0.0943389	3.54522e-07	
0.0954148	3.5457e-07	
-0.00217343	3.31632e-08	
-0.00178568	3.15788e-08	
-0.00139793	3.0709e-08	
-0.417488	8.5555e-07	
-0.417053	8.38426e-07	
-0.416617	8.27118e-07	
0.357308	1.08543e-06	
0.357619	1.07926e-06	
0.357931	1.07303e-06	
0.236332	1.75035e-06	
0.236679	1.75007e-06	
0.237026	1.75e-06	
0.15157	-3.66861e-06	
0.15201	-3.66855e-06	
0.15245	-3.66905e-06	
-0.103027	7.48831e-07	
-0.102322	7.49119e-07	
-0.101617	7.49199e-07	
-0.540609	-1.01681e-06	
-0.540189	-1.01681e-06	
-0.539768	-1.01682e-06	
-0.269252	3.5775e-07	
-0.268769	3.57725e-07	
-0.268286	3.57608e-07	
0.0676145	3.57215e-07	
0.0681609	3.56431e-07	
0.0687074	3.57043e-07	
-0.477244	3.57533e-06	
-0.47662	3.54146e-06	
-0.475996	3.48684e-06	
-0.217786	1.63557e-06	
-0.21747	1.63557e-06	
-0.217154	1.63557e-06	
-0.0873385	1.89135e-07	
-0.0869679	5.64212e-08	
-0.0865973	-5.56603e-08	
-0.474577	3.339e-06	
-0.473754	3.23338e-06	
-0.472932	3.11587e-06	
-0.470844	2.82077e-06	
-0.469581	2.68025e-06	
-0.468318	2.55524e-06	
0.170383	-3.6695e-06	
0.170719	-3.66949e-06	
0.171054	-3.66949e-06	
-0.552276	-1.01681e-06	
-0.552027	-1.0168e-06	
-0.551777	-1.01681e-06	
-0.293286	3.56448e-07	
-0.292597	3.56777e-07	
-0.291909	3.56369e-07	
-0.206674	1.63442e-06	
-0.206118	1.63396e-06	
-0.205563	1.63319e-06	
-0.0158592	4.61926e-08	
-0.0150973	4.5884e-08	
-0.0143354	4.53826e-08	
-0.356839	-1.50512e-06	
-0.356401	-1.50511e-06	
-0.355962	-1.50514e-06	
-0.204345	1.6324e-06	
-0.203746	1.63188e-06	
-0.203147	1.63174e-06	
-0.563591	-1.01705e-06	
-0.562943	-1.01677e-06	
-0.562295	-1.01687e-06	
-0.565075	-1.01758e-06	
-0.564333	-1.01661e-06	
-0.563591	-1.01705e-06	
-0.244942	1.62901e-06	
-0.24458	1.63188e-06	
-0.244218	1.63116e-06	
-0.246771	1.60123e-06	
-0.246463	1.6146e-06	
-0.246156	1.6217e-06	
0.109685	3.54428e-07	
0.110165	3.54446e-07	
0.110645	3.54464e-07	
-0.153302	-3.72078e-07	
-0.152727	-3.72464e-07	
-0.152152	-3.72802e-07	
-0.339532	-1.50506e-06	
-0.339113	-1.50507e-06	
-0.338695	-1.50507e-06	
0.0887861	3.54495e-07	
0.0899134	3.54417e-07	
0.0910407	3.54303e-07	
0.0830614	3.54748e-07	
0.0845669	3.54728e-07	
0.0860724	3.5458e-07	
0.347505	1.21971e-06	
0.347669	1.21814e-06	
0.347833	1.21665e-06	
-0.527136	-1.01554e-06	
-0.526857	-1.01491e-06	
-0.526577	-1.01495e-06	
0.362617	9.64937e-07	
0.36306	9.52658e-07	
0.363502	9.41169e-07	
-0.168945	-1.62196e-08	
-0.167898	-6.91975e-08	
-0.166851	-1.23104e-07	
0.205059	-3.66829e-06	
0.205827	-3.66809e-06	
0.206596	-3.66806e-06	
0.193567	-3.66924e-06	
0.194104	-3.66916e-06	
0.194641	-3.66915e-06	
-0.0568076	5.92368e-08	
-0.0554766	7.05265e-08	
-0.0541457	7.99369e-08	
0.201871	-3.66864e-06	
0.20267	-3.66864e-06	
0.203468	-3.66868e-06	
-0.459621	2.09189e-06	
-0.459346	2.08766e-06	
-0.459071	2.08348e-06	
-0.555001	-1.01681e-06	
-0.554702	-1.0168e-06	
-0.554404	-1.01681e-06	
0.0910407	3.54303e-07	
0.0921519	3.54328e-07	
0.093263	3.54419e-07	
-0.566876	-1.01876e-06	
-0.565976	-1.01626e-06	
-0.565075	-1.01758e-06	
-0.397131	1.46132e-07	
-0.395049	6.67552e-08	
-0.392967	-1.47731e-08	
-0.479326	3.62335e-06	
-0.478843	3.61915e-06	
-0.478359	3.61265e-06	
-0.15733	-3.64649e-07	
-0.15672	-3.66552e-07	
-0.15611	-3.67918e-07	
-0.46417	2.23494e-06	
-0.46346	2.19958e-06	
-0.46275	2.17064e-06	
0.200199	-3.6689e-06	
0.201035	-3.6689e-06	
0.201871	-3.66864e-06	
-0.302493	3.55423e-07	
-0.302045	3.51421e-07	
-0.301597	3.56627e-07	
0.185928	-3.66944e-06	
0.18632	-3.66944e-06	
0.186713	-3.66945e-06	
-0.496967	3.62922e-06	
-0.496805	3.62923e-06	
-0.496643	3.62923e-06	
-0.0387293	-2.93923e-07	
-0.0380138	-9.74816e-08	
-0.0372983	-2.12887e-08	
-0.535346	-1.01677e-06	
-0.534725	-1.0167e-06	
-0.534104	-1.01672e-06	
-0.2349	1.63544e-06	
-0.234254	1.63545e-06	
-0.233608	1.63552e-06	
-0.432663	1.24086e-06	
-0.432468	1.23408e-06	
-0.432274	1.22702e-06	
-0.149705	-3.74632e-07	
-0.149178	-3.7454e-07	
-0.148651	-3.74593e-07	
0.348935	1.2058e-06	
0.349215	1.20263e-06	
0.349496	1.19936e-06	
0.217419	-3.16719e-06	
0.217587	-3.09037e-06	
0.217756	-3.00631e-06	
-0.5085	3.62843e-06	
-0.508445	3.62787e-06	
-0.50839	3.62898e-06	
-0.300624	3.4663e-07	
-0.300147	3.45251e-07	
-0.299669	3.47013e-07	
-0.205563	1.63319e-06	
-0.204954	1.63331e-06	
-0.204345	1.6324e-06	
0.13311	3.59538e-07	
0.133705	3.56944e-07	
0.1343	3.58182e-07	
0.171678	-3.66949e-06	
0.171953	-3.66949e-06	
0.172228	-3.66949e-06	
0.198242	-3.66909e-06	
0.19922	-3.66904e-06	
0.200199	-3.6689e-06	
-0.517855	2.86278e-06	
-0.517622	3.20215e-06	
-0.517389	3.47621e-06	
-0.237666	1.63508e-06	
-0.236985	1.6349e-06	
-0.236303	1.6349e-06	
-0.549555	-1.01682e-06	
-0.549358	-1.0168e-06	
-0.549162	-1.01682e-06	
-0.525298	-1.01293e-06	
-0.524906	-1.00941e-06	
-0.524514	-1.0139e-06	
-0.0116626	4.59994e-08	
-0.0109808	4.50651e-08	
-0.010299	4.35282e-08	
-0.545052	-1.01681e-06	
-0.544793	-1.01681e-06	
-0.544534	-1.01681e-06	
-0.546112	-1.01681e-06	
-0.54594	-1.0168e-06	
-0.545768	-1.01681e-06	
0.192724	-3.66929e-06	
0.193145	-3.66924e-06	
0.193567	-3.66924e-06	
-0.0513884	1.15688e-07	
-0.0502999	1.3449e-07	
-0.0492113	1.41402e-07	
0.0235748	2.94108e-07	
0.0241834	3.04627e-07	
0.0247921	3.07736e-07	
0.00994757	1.93915e-06	
0.0100339	1.94079e-06	
0.0101202	1.94072e-06	
-0.193002	2.42357e-07	
-0.192062	1.79348e-07	
-0.191121	1.49191e-07	
-0.196728	1.06017e-06	
-0.196222	8.95484e-07	
-0.195716	7.42825e-07	
-0.357861	-1.50519e-06	
-0.35735	-1.50514e-06	
-0.356839	-1.50512e-06	
-0.222001	1.63559e-06	
-0.221833	1.63558e-06	
-0.221664	1.63559e-06	
-0.142032	-3.93081e-07	
-0.141722	-3.94798e-07	
-0.141413	-3.99364e-07	
0.0561404	3.46648e-07	
0.0572696	3.48358e-07	
0.0583988	3.50233e-07	
0.393175	2.66671e-07	
0.393519	2.6196e-07	
0.393864	2.57183e-07	
0.0975162	3.54618e-07	
0.098515	3.54609e-07	
0.0995138	3.54597e-07	
-0.02176	2.17366e-08	
-0.0208727	2.59684e-08	
-0.0199853	3.15008e-08	
-0.482248	3.62778e-06	
-0.481765	3.62792e-06	
-0.481283	3.62771e-06	
-0.530715	-1.01652e-06	
-0.530349	-1.01628e-06	
-0.529982	-1.01632e-06	
-0.544005	-1.01681e-06	
-0.543752	-1.01681e-06	
-0.543499	-1.01681e-06	
-0.0541457	7.99369e-08	
-0.0527671	1.00827e-07	
-0.0513884	1.15688e-07	
0.149844	-3.66714e-06	
0.150099	-3.66732e-06	
0.150353	-3.66781e-06	
0.189046	-3.66944e-06	
0.189442	-3.6694e-06	
0.189837	-3.66939e-06	
0.0247921	3.07736e-07	
0.0256757	3.18421e-07	
0.0265594	3.27677e-07	
-0.0726391	-9.72988e-08	
-0.0715093	-7.61882e-08	
-0.0703794	-5.76347e-08	
-0.516456	3.97482e-06	
-0.516229	3.99912e-06	
-0.516001	3.98119e-06	
0.116804	3.54549e-07	
0.117005	3.54515e-07	
0.117206	3.54488e-07	
-0.124826	7.47457e-07	
-0.124549	7.47414e-07	
-0.124273	7.4756e-07	
0.141603	2.73458e-06	
0.141891	2.16414e-06	
0.142179	1.49039e-06	
0.142179	1.49039e-06	
0.142433	8.09458e-07	
0.142687	1.08677e-07	
0.1343	3.58182e-07	
0.13486	3.57882e-07	
0.135419	3.59126e-07	
-0.180315	1.0013e-07	
-0.179404	9.6486e-08	
-0.178493	9.29286e-08	
0.183209	-3.66945e-06	
0.18355	-3.66945e-06	
0.183891	-3.66944e-06	
-0.354605	-1.50513e-06	
-0.354426	-1.50512e-06	
-0.354248	-1.50512e-06	
-0.348581	-1.50504e-06	
-0.34797	-1.50503e-06	
-0.347359	-1.50504e-06	
-0.23055	1.63559e-06	
-0.230266	1.63559e-06	
-0.229983	1.63558e-06	
-0.303553	3.30401e-07	
-0.303023	3.4637e-07	
-0.302493	3.55423e-07	
-0.186627	1.17504e-07	
-0.185538	1.16086e-07	
-0.184448	1.16972e-07	
-0.0978066	7.49268e-07	
-0.0972031	7.49155e-07	
-0.0965995	7.49739e-07	
-0.188908	1.23186e-07	
-0.187767	1.18937e-07	
-0.186627	1.17504e-07	
-0.301597	3.56627e-07	
-0.301111	3.50029e-07	
-0.300624	3.4663e-07	
0.258279	1.74988e-06	
0.258612	1.74985e-06	
0.258946	1.74987e-06	
-0.287357	3.57843e-07	
-0.286664	3.57794e-07	
-0.285971	3.57799e-07	
-0.0199853	3.15008e-08	
-0.0193012	3.24957e-08	
-0.018617	3.79094e-08	
-0.562295	-1.01687e-06	
-0.561713	-1.01678e-06	
-0.56113	-1.01683e-06	
-0.136181	-3.49132e-07	
-0.135691	-2.97484e-07	
-0.135201	-2.29491e-07	
-0.528511	-1.01627e-06	
-0.528142	-1.01561e-06	
-0.527772	-1.01596e-06	
-0.426818	1.07268e-06	
-0.426492	1.06466e-06	
-0.426165	1.05623e-06	
-0.203147	1.63174e-06	
-0.202638	1.63183e-06	
-0.202129	1.63125e-06	
-0.151292	-3.73357e-07	
-0.150927	-3.73383e-07	
-0.150562	-3.73881e-07	
-0.492613	3.6292e-06	
-0.492459	3.62919e-06	
-0.492306	3.62918e-06	
0.0783051	3.55837e-07	
0.079396	3.55638e-07	
0.080487	3.55308e-07	
0.159164	-3.6695e-06	
0.159939	-3.66961e-06	
0.160714	-3.66957e-06	
-0.434558	1.31474e-06	
-0.434439	1.31008e-06	
-0.434319	1.30494e-06	
0.147941	-3.66724e-06	
0.148222	-3.66574e-06	
0.148504	-3.66517e-06	
-0.281607	3.57784e-07	
-0.281378	3.5778e-07	
-0.281148	3.57803e-07	
-0.285971	3.57799e-07	
-0.285349	3.5782e-07	
-0.284728	3.57744e-07	
-0.270778	3.57743e-07	
-0.27042	3.57742e-07	
-0.270062	3.57688e-07	
0.0466234	-2.44707e-06	
0.046923	-2.08692e-06	
0.0472226	-1.68614e-06	
-0.184448	1.16972e-07	
-0.183367	1.13799e-07	
-0.182286	1.07585e-07	
-0.31248	-1.50015e-06	
-0.312069	-1.4991e-06	
-0.311658	-1.50236e-06	
-0.314771	-1.50257e-06	
-0.314361	-1.50251e-06	
-0.313951	-1.50343e-06	
-0.148651	-3.74593e-07	
-0.148091	-3.74952e-07	
-0.14753	-3.74716e-07	
-0.199307	1.61607e-06	
-0.198845	1.57912e-06	
-0.198384	1.51594e-06	
-0.0899399	1.39919e-06	
-0.089578	1.28304e-06	
-0.089216	1.12503e-06	
-0.0351295	8.1809e-09	
-0.0337884	1.01667e-08	
-0.0324474	1.27217e-08	
0.0216744	2.89244e-07	
0.0221404	2.87163e-07	
0.0226064	2.89464e-07	
0.020594	2.99084e-07	
0.0211342	2.86061e-07	
0.0216744	2.89244e-07	
0.0739534	3.57225e-07	
0.0744969	3.56787e-07	
0.0750404	3.5666e-07	
0.0705681	3.59793e-07	
0.0709098	3.59211e-07	
0.0712515	3.58835e-07	
-0.523688	-1.01234e-06	
-0.523335	-1.01314e-06	
-0.522981	-1.01157e-06	
-0.0990022	7.4945e-07	
-0.0984044	7.48916e-07	
-0.0978066	7.49268e-07	
0.363502	9.41169e-07	
0.363921	9.29867e-07	
0.364339	9.17823e-07	
0.360854	1.00848e-06	
0.361282	9.98108e-07	
0.36171	9.8786e-07	
0.376933	5.68334e-07	
0.377141	5.63417e-07	
0.377349	5.58539e-07	
-0.14068	-4.11296e-07	
-0.140226	-4.13744e-07	
-0.139771	-4.17659e-07	
0.174332	-3.66949e-06	
0.174464	-3.66949e-06	
0.174596	-3.66949e-06	
0.166793	-3.66952e-06	
0.167372	-3.66951e-06	
0.167951	-3.66952e-06	
0.164619	-3.66954e-06	
0.164952	-3.66953e-06	
0.165286	-3.66955e-06	
0.248627	1.75082e-06	
0.24935	1.75095e-06	
0.250074	1.75107e-06	
-0.225561	1.63558e-06	
-0.225391	1.63558e-06	
-0.225221	1.63558e-06	
-0.182286	1.07585e-07	
-0.181301	1.07751e-07	
-0.180315	1.0013e-07	
-0.124273	7.4756e-07	
-0.123939	7.47776e-07	
-0.123605	7.47774e-07	
-0.296024	3.50328e-07	
-0.295404	3.57439e-07	
-0.294784	3.54807e-07	
0.382521	4.41454e-07	
0.382648	4.38931e-07	
0.382774	4.36345e-07	
-0.137072	-4.07851e-07	
-0.136626	-3.83118e-07	
-0.136181	-3.49132e-07	
-0.522981	-1.01157e-06	
-0.522707	-1.01019e-06	
-0.522433	-1.01289e-06	
0.148504	-3.66517e-06	
0.148731	-3.66501e-06	
0.148958	-3.6653e-06	
-0.466015	2.35678e-06	
-0.465092	2.29023e-06	
-0.46417	2.23494e-06	
-0.468318	2.55524e-06	
-0.467167	2.45139e-06	
-0.466015	2.35678e-06	
0.150883	-3.66841e-06	
0.151226	-3.6683e-06	
0.15157	-3.66861e-06	
0.245339	1.75002e-06	
0.246125	1.75005e-06	
0.246912	1.75039e-06	
-0.209366	1.63504e-06	
-0.208945	1.63485e-06	
-0.208525	1.63484e-06	
0.243959	1.74992e-06	
0.244649	1.75004e-06	
0.245339	1.75002e-06	
-0.548299	-1.01682e-06	
-0.548148	-1.0168e-06	
-0.547998	-1.01682e-06	
-0.178493	9.29286e-08	
-0.177614	9.31025e-08	
-0.176734	9.31792e-08	
-0.352862	-1.50505e-06	
-0.352647	-1.50504e-06	
-0.352433	-1.50503e-06	
-0.138742	-4.29939e-07	
-0.138301	-4.30509e-07	
-0.13786	-4.28588e-07	
-0.537856	-1.01677e-06	
-0.537257	-1.01671e-06	
-0.536659	-1.01671e-06	
-0.258199	3.60192e-07	
-0.257676	3.62104e-07	
-0.257153	3.62743e-07	
0.143809	-2.91119e-06	
0.144106	-3.52811e-06	
0.144404	-3.9735e-06	
-0.350059	-1.50505e-06	
-0.349778	-1.50504e-06	
-0.349496	-1.50504e-06	
-0.532935	-1.01673e-06	
-0.532467	-1.01663e-06	
-0.531999	-1.01663e-06	
-0.496325	3.62923e-06	
-0.496204	3.62922e-06	
-0.496083	3.62923e-06	
-0.55564	-1.01681e-06	
-0.55532	-1.01681e-06	
-0.555001	-1.01681e-06	
-0.231363	1.63556e-06	
-0.230957	1.63558e-06	
-0.23055	1.63559e-06	
-0.257153	3.62743e-07	
-0.256558	3.64078e-07	
-0.255962	3.66838e-07	
-0.355962	-1.50514e-06	
-0.355649	-1.50511e-06	
-0.355337	-1.50512e-06	
-0.35898	-1.50528e-06	
-0.35842	-1.50524e-06	
-0.357861	-1.50519e-06	
-0.221664	1.63559e-06	
-0.221496	1.63558e-06	
-0.221329	1.63558e-06	
-0.516001	3.98119e-06	
-0.51576	3.96134e-06	
-0.515518	3.92101e-06	
-0.229983	1.63558e-06	
-0.229724	1.63559e-06	
-0.229466	1.63561e-06	
-0.500577	3.62925e-06	
-0.500463	3.62924e-06	
-0.500349	3.62923e-06	
-0.518663	1.19938e-06	
-0.518467	1.65543e-06	
-0.51827	2.08021e-06	
-0.550484	-1.01681e-06	
-0.550253	-1.0168e-06	
-0.550021	-1.01682e-06	
0.145768	-3.99164e-06	
0.145917	-3.91835e-06	
0.146067	-3.85158e-06	
-0.122783	7.47764e-07	
-0.122271	7.47802e-07	
-0.121758	7.47759e-07	
0.139182	1.11858e-06	
0.13962	1.82422e-06	
0.140057	2.57343e-06	
-0.539768	-1.01682e-06	
-0.539317	-1.0168e-06	
-0.538867	-1.0168e-06	
-0.281148	3.57803e-07	
-0.280915	3.57776e-07	
-0.280682	3.57773e-07	
-0.454353	2.03225e-06	
-0.454219	2.03077e-06	
-0.454085	2.02925e-06	
-0.259202	3.58437e-07	
-0.2587	3.60405e-07	
-0.258199	3.60192e-07	
-0.365067	-1.56835e-06	
-0.364876	-1.55712e-06	
-0.364686	-1.54779e-06	
0.167951	-3.66952e-06	
0.168419	-3.66951e-06	
0.168888	-3.66951e-06	
-0.19757	1.32682e-06	
-0.197149	1.19874e-06	
-0.196728	1.06017e-06	
-0.331548	-1.50506e-06	
-0.331225	-1.50506e-06	
-0.330903	-1.50507e-06	
-0.0372983	-2.12887e-08	
-0.0362139	6.4984e-09	
-0.0351295	8.1809e-09	
-0.36912	-1.86838e-06	
-0.369043	-1.86733e-06	
-0.368966	-1.86587e-06	
-0.541354	-1.01682e-06	
-0.540981	-1.01682e-06	
-0.540609	-1.01681e-06	
-0.260252	3.58249e-07	
-0.259727	3.58941e-07	
-0.259202	3.58437e-07	
-0.558251	-1.01682e-06	
-0.557757	-1.0168e-06	
